2691,0,0,0.000000,0.000000,0.000000,0
2710,0,0,0.000000,0.000000,0.000000,0
2728,0,0,0.000000,0.000000,0.000000,0
2748,0,0,0.000000,0.000000,0.000000,0
2766,0,0,0.000000,0.000000,0.000000,0
2784,0,0,0.000000,0.000000,0.000000,0
2802,0,0,0.000000,0.000000,0.000000,0
2820,0,0,0.000000,0.000000,0.000000,0
2838,0,0,0.000000,0.000000,0.000000,0
2856,0,0,0.000000,0.000000,0.000000,0
2874,0,0,0.000000,0.000000,0.000000,0
2893,0,0,0.000000,0.000000,0.000000,0
2911,0,0,0.000000,0.000000,0.000000,0
2929,0,0,0.000000,0.000000,0.000000,0
2947,0,0,0.000000,0.000000,0.000000,0
2966,0,0,0.000000,0.000000,0.000000,0
2986,0,0,0.000000,0.000000,0.000000,0
3004,0,0,0.000000,0.000000,0.000000,0
3022,0,0,0.000000,0.000000,0.000000,0
3040,0,0,0.000000,0.000000,0.000000,0
3058,0,0,0.000000,0.000000,0.000000,0
3076,0,0,0.000000,0.000000,0.000000,0
3095,0,0,0.000000,0.000000,0.000000,0
3113,0,0,0.000000,0.000000,0.000000,0
3131,0,0,0.000000,0.000000,0.000000,0
3149,0,0,0.000000,0.000000,0.000000,0
3167,0,0,0.000000,0.000000,0.000000,0
3185,0,0,0.000000,0.000000,0.000000,0
3203,0,0,0.000000,0.000000,0.000000,0
3223,0,0,0.000000,0.000000,0.000000,0
3242,0,0,0.000000,0.000000,0.000000,0
3261,0,0,0.000000,0.000000,0.000000,0
3279,0,0,0.000000,0.000000,0.000000,0
3297,0,0,0.000000,0.000000,0.000000,0
3315,0,0,0.000000,0.000000,0.000000,0
3333,0,0,0.000000,0.000000,0.000000,0
3351,0,0,0.000000,0.000000,0.000000,0
3369,0,0,0.000000,0.000000,0.000000,0
3387,0,0,0.000000,0.000000,0.000000,0
3405,0,0,0.000000,0.000000,0.000000,0
3423,0,0,0.000000,0.000000,0.000000,0
3442,0,0,0.000000,0.000000,0.000000,0
3462,0,0,0.000000,0.000000,0.000000,0
3480,0,0,0.000000,0.000000,0.000000,0
3498,0,0,0.000000,0.000000,0.000000,0
3516,0,0,0.000000,0.000000,0.000000,0
3534,0,0,0.000000,0.000000,0.000000,0
3552,0,0,0.000000,0.000000,0.000000,0
3570,0,0,0.000000,0.000000,0.000000,0
3588,0,0,0.000000,0.000000,0.000000,0
3607,0,0,0.000000,0.000000,0.000000,0
3625,0,0,0.000000,0.000000,0.000000,0
3643,0,0,0.000000,0.000000,0.000000,0
3661,0,0,0.000000,0.000000,0.000000,0
3679,0,0,0.000000,0.000000,0.000000,0
3699,0,0,0.000000,0.000000,0.000000,0
3717,0,0,0.000000,0.000000,0.000000,0
3735,0,0,0.000000,0.000000,0.000000,0
3753,0,0,0.000000,0.000000,0.000000,0
3771,0,0,0.000000,0.000000,0.000000,0
3789,0,0,0.000000,0.000000,0.000000,0
3808,0,0,0.000000,0.000000,0.000000,0
3826,0,0,0.000000,0.000000,0.000000,0
3844,0,0,0.000000,0.000000,0.000000,0
3863,0,0,0.000000,0.000000,0.000000,0
3881,0,0,0.000000,0.000000,0.000000,0
3900,0,0,0.000000,0.000000,0.000000,0
3918,0,0,0.000000,0.000000,0.000000,0
3938,0,0,0.000000,0.000000,0.000000,0
3957,0,0,0.000000,0.000000,0.000000,0
3975,0,0,0.000000,0.000000,0.000000,0
3993,0,0,0.000000,0.000000,0.000000,0
4012,0,0,0.000000,0.000000,0.000000,0
4030,0,0,0.000000,0.000000,0.000000,0
4049,0,0,0.000000,0.000000,0.000000,0
4067,0,0,0.000000,0.000000,0.000000,0
4086,0,0,0.000000,0.000000,0.000000,0
4104,0,0,0.000000,0.000000,0.000000,0
4122,0,0,0.000000,0.000000,0.000000,0
4140,0,0,0.000000,0.000000,0.000000,0
4158,0,0,0.000000,0.000000,0.000000,0
4178,0,0,0.000000,0.000000,0.000000,0
4197,0,0,0.000000,0.000000,0.000000,0
4215,0,0,0.000000,0.000000,0.000000,0
4233,0,0,0.000000,0.000000,0.000000,0
4251,0,0,0.000000,0.000000,0.000000,0
4270,0,0,0.000000,0.000000,0.000000,0
4288,0,0,0.000000,0.000000,0.000000,0
4307,0,0,0.000000,0.000000,0.000000,0
4325,0,0,0.000000,0.000000,0.000000,0
4343,0,0,0.000000,0.000000,0.000000,0
4361,0,0,0.000000,0.000000,0.000000,0
4380,0,0,0.000000,0.000000,0.000000,0
4398,0,0,0.000000,0.000000,0.000000,0
4418,0,0,0.000000,0.000000,0.000000,0
4436,0,0,0.000000,0.000000,0.000000,0
4454,0,0,0.000000,0.000000,0.000000,0
4472,0,0,0.000000,0.000000,0.000000,0
4490,0,0,0.000000,0.000000,0.000000,0
4508,0,0,0.000000,0.000000,0.000000,0
4526,0,0,0.000000,0.000000,0.000000,0
4545,0,0,0.000000,0.000000,0.000000,0
4563,0,0,0.000000,0.000000,0.000000,0
4581,0,0,0.000000,0.000000,0.000000,0
4600,0,0,0.000000,0.000000,0.000000,0
4618,0,0,0.000000,0.000000,0.000000,0
4636,0,0,0.000000,0.000000,0.000000,0
4654,0,0,0.000000,0.000000,0.000000,0
4674,0,0,0.000000,0.000000,0.000000,0
4692,0,0,0.000000,0.000000,0.000000,0
4710,0,0,0.000000,0.000000,0.000000,0
4728,0,0,0.000000,0.000000,0.000000,0
4746,0,0,0.000000,0.000000,0.000000,0
4764,0,0,0.000000,0.000000,0.000000,0
4782,0,0,0.000000,0.000000,0.000000,0
