v_cmd,omega_mean,t,torque,omega
-18.947058823529414,-18.939690602398336,2.418490167008713,-0.03634871542453766,-18.906362533569336
-18.947058823529414,-18.939690602398336,2.4326361250132322,-0.026630999520421028,-19.058536529541016
-18.947058823529414,-18.939690602398336,2.4460218329913914,-0.027496615424752235,-19.029815673828125
-18.947058823529414,-18.939690602398336,2.4628461669781245,-0.0387679748237133,-18.729150772094727
-18.947058823529414,-18.939690602398336,2.476045041985344,-0.03999941051006317,-18.78825569152832
-18.947058823529414,-18.939690602398336,2.4888856249745004,-0.034249722957611084,-18.948198318481445
-18.947058823529414,-18.939690602398336,2.5028568750130944,-0.03515522554516792,-18.834688186645508
-18.947058823529414,-18.939690602398336,2.5155202499590814,-0.04011521488428116,-18.654273986816406
-18.947058823529414,-18.939690602398336,2.529644583002664,-0.03558681905269623,-18.776803970336914
-18.947058823529414,-18.939690602398336,2.5423727500019595,-0.03242510184645653,-18.902315139770508
-18.947058823529414,-18.939690602398336,2.5561506249941885,-0.034174367785453796,-18.842702865600586
-18.947058823529414,-18.939690602398336,2.5712307919748127,-0.036832544952631,-18.758621215820312
-18.947058823529414,-18.939690602398336,2.5838952920166776,-0.031266484409570694,-18.892929077148438
-18.947058823529414,-18.939690602398336,2.5995392499607988,-0.029105763882398605,-19.05160140991211
-18.947058823529414,-18.939690602398336,2.613841417012736,-0.027864230796694756,-18.999969482421875
-18.947058823529414,-18.939690602398336,2.6266856669681147,-0.029622752219438553,-18.92374038696289
-18.947058823529414,-18.939690602398336,2.639995249977801,-0.025239912793040276,-19.06807518005371
-18.947058823529414,-18.939690602398336,2.6527628749608994,-0.02625902369618416,-19.117984771728516
-18.947058823529414,-18.939690602398336,2.6662254169932567,-0.027908802032470703,-19.022523880004883
-18.947058823529414,-18.939690602398336,2.679673707985785,-0.027691204100847244,-18.957307815551758
-18.947058823529414,-18.939690602398336,2.6933937919675373,-0.02821561135351658,-19.131641387939453
-18.947058823529414,-18.939690602398336,2.7072257499676198,-0.025495851412415504,-19.180774688720703
-18.947058823529414,-18.939690602398336,2.7205734169692732,-0.030771451070904732,-19.01170539855957
-18.947058823529414,-18.939690602398336,2.736546667001676,-0.0330805666744709,-18.854175567626953
-18.947058823529414,-18.939690602398336,2.7500864579924382,-0.032062601298093796,-19.008995056152344
-18.947058823529414,-18.939690602398336,2.762261707975995,-0.027234533801674843,-19.06800651550293
-18.947058823529414,-18.939690602398336,2.7748065419727936,-0.030384104698896408,-18.89063262939453
-18.947058823529414,-18.939690602398336,2.7874013329856098,-0.03551735356450081,-18.885194778442383
-18.947058823529414,-18.939690602398336,2.7998185419710353,-0.030659615993499756,-19.058067321777344
-18.947058823529414,-18.939690602398336,2.813050666998606,-0.02651211805641651,-19.20813751220703
-18.947058823529414,-18.939690602398336,2.826121582998894,-0.025508781895041466,-19.117929458618164
-18.947058823529414,-18.939690602398336,2.8386161669623107,-0.02941925637423992,-18.986295700073242
-18.947058823529414,-18.939690602398336,2.8512799169984646,-0.031226271763443947,-19.07417869567871
-18.947058823529414,-18.939690602398336,2.8640531669952907,-0.029849831014871597,-19.125411987304688
-18.947058823529414,-18.939690602398336,2.8777618749882095,-0.032297465950250626,-19.01154327392578
-18.947058823529414,-18.939690602398336,2.8908736250014044,-0.034946247935295105,-18.897960662841797
-18.947058823529414,-18.939690602398336,2.903441082977224,-0.0327618308365345,-19.00136947631836
-18.947058823529414,-18.939690602398336,2.9171475829789415,-0.029980149120092392,-19.110788345336914
-18.947058823529414,-18.939690602398336,2.929986374976579,-0.03319159522652626,-19.02555274963379
-18.947058823529414,-18.939690602398336,2.942852124979254,-0.03119523636996746,-18.90606117248535
-18.947058823529414,-18.939690602398336,2.9546338329673745,-0.03465501591563225,-18.95667266845703
-18.947058823529414,-18.939690602398336,2.9669015419785865,-0.028932752087712288,-19.00985336303711
-18.947058823529414,-18.939690602398336,2.9797485829913057,-0.03435413911938667,-18.87110137939453
-18.947058823529414,-18.939690602398336,2.9923633330035955,-0.04116634279489517,-18.700252532958984
-17.08235294117647,-17.091769578721788,2.92027834802866e-07,-0.026043178513646126,-17.119129180908203
-17.08235294117647,-17.091769578721788,0.012423250009305775,-0.026262925937771797,-17.233308792114258
-17.08235294117647,-17.091769578721788,0.025374208053108305,-0.03141223266720772,-17.094181060791016
-17.08235294117647,-17.091769578721788,0.03939370805164799,-0.03495948016643524,-16.96603775024414
-17.08235294117647,-17.091769578721788,0.05377829202916473,-0.027761075645685196,-17.038925170898438
-17.08235294117647,-17.091769578721788,0.06762350001372397,-0.02551974542438984,-17.145122528076172
-17.08235294117647,-17.091769578721788,0.0813380420440808,-0.027386777102947235,-17.06206703186035
-17.08235294117647,-17.091769578721788,0.09385816700523719,-0.037163276225328445,-16.872570037841797
-17.08235294117647,-17.091769578721788,0.10814104200107977,-0.031676772981882095,-16.92076873779297
-17.08235294117647,-17.091769578721788,0.12096637504873797,-0.029698481783270836,-17.03351402282715
-17.08235294117647,-17.091769578721788,0.13413866702467203,-0.027114342898130417,-17.184101104736328
-17.08235294117647,-17.091769578721788,0.1458833750220947,-0.03134028613567352,-17.05763053894043
-17.08235294117647,-17.091769578721788,0.15839241701178253,-0.036393940448760986,-16.929889678955078
-17.08235294117647,-17.091769578721788,0.1707744580344297,-0.03401052951812744,-16.957876205444336
-17.08235294117647,-17.091769578721788,0.18306366703473032,-0.032289281487464905,-17.06478500366211
-17.08235294117647,-17.091769578721788,0.19534745800774544,-0.02738882414996624,-17.135725021362305
-17.08235294117647,-17.091769578721788,0.20724229200277478,-0.031467657536268234,-17.070859909057617
-17.08235294117647,-17.091769578721788,0.21946116705657914,-0.033371154218912125,-17.009761810302734
-17.08235294117647,-17.091769578721788,0.23173125000903383,-0.03145978972315788,-17.107160568237305
-17.08235294117647,-17.091769578721788,0.24405004200525582,-0.023820891976356506,-17.22832489013672
-17.08235294117647,-17.091769578721788,0.256822417024523,-0.02322051115334034,-17.184478759765625
-17.08235294117647,-17.091769578721788,0.2694959580549039,-0.027072163298726082,-17.0588321685791
-17.08235294117647,-17.091769578721788,0.28182725002989173,-0.031788602471351624,-17.013015747070312
-17.08235294117647,-17.091769578721788,0.295696500048507,-0.025506583973765373,-17.114526748657227
-17.08235294117647,-17.091769578721788,0.3093351670540869,-0.02391989342868328,-17.178590774536133
-17.08235294117647,-17.091769578721788,0.3252635420067236,-0.030489826574921608,-17.024805068969727
-17.08235294117647,-17.091769578721788,0.3399859170312993,-0.029972786083817482,-16.99167823791504
-17.08235294117647,-17.091769578721788,0.35225970804458484,-0.028332795947790146,-17.071277618408203
-17.08235294117647,-17.091769578721788,0.363999875029549,-0.028284331783652306,-17.15981674194336
-17.08235294117647,-17.091769578721788,0.37792733300011605,-0.03323301672935486,-17.04071044921875
-17.08235294117647,-17.091769578721788,0.3912440830026753,-0.03194205462932587,-16.90774154663086
-17.08235294117647,-17.091769578721788,0.4034819170483388,-0.0326690599322319,-16.93950080871582
-17.08235294117647,-17.091769578721788,0.41611991700483486,-0.026295131072402,-17.125885009765625
-17.08235294117647,-17.091769578721788,0.4296437500161119,-0.023315981030464172,-17.211641311645508
-17.08235294117647,-17.091769578721788,0.4432360000209883,-0.027813619002699852,-17.120046615600586
-17.08235294117647,-17.091769578721788,0.45775700005469844,-0.029446274042129517,-17.001577377319336
-17.08235294117647,-17.091769578721788,0.47301454201806337,-0.029805129393935204,-17.07303810119629
-17.08235294117647,-17.091769578721788,0.4883410830516368,-0.02485928311944008,-17.134891510009766
-17.08235294117647,-17.091769578721788,0.5134922920260578,-0.030058905482292175,-17.000242233276367
-17.08235294117647,-17.091769578721788,0.5267337500117719,-0.03013412095606327,-17.10591697692871
-17.08235294117647,-17.091769578721788,0.5397734580328688,-0.025295410305261612,-17.20122528076172
-17.08235294117647,-17.091769578721788,0.5574608750175685,-0.024575132876634598,-17.17568016052246
-17.08235294117647,-17.091769578721788,0.5747805420542136,-0.025715360417962074,-17.09126091003418
-17.08235294117647,-17.091769578721788,0.5872845420381054,-0.029267694801092148,-17.180217742919922
-17.08235294117647,-17.091769578721788,0.6004259580513462,-0.024187423288822174,-17.226457595825195
-17.08235294117647,-17.091769578721788,0.6148427500156686,-0.029512416571378708,-17.127901077270508
-17.08235294117647,-17.091769578721788,0.6275466250372119,-0.03194775804877281,-17.04330825805664
-17.08235294117647,-17.091769578721788,0.640471333055757,-0.02834809198975563,-17.062602996826172
-17.08235294117647,-17.091769578721788,0.6529375420068391,-0.02414378710091114,-17.15648078918457
-17.08235294117647,-17.091769578721788,0.6653204580070451,-0.02289506047964096,-17.22001075744629
-17.08235294117647,-17.091769578721788,0.6776805420522578,-0.028795134276151657,-17.120012283325195
-17.08235294117647,-17.091769578721788,0.6898833750165068,-0.029160289093852043,-17.091650009155273
-17.08235294117647,-17.091769578721788,0.7027512500062585,-0.029470600187778473,-17.123435974121094
-17.08235294117647,-17.091769578721788,0.7159212080296129,-0.02345520816743374,-17.248188018798828
-17.08235294117647,-17.091769578721788,0.7290265000192448,-0.028431586921215057,-17.11737823486328
-17.08235294117647,-17.091769578721788,0.7433613750035875,-0.028634943068027496,-17.001867294311523
-17.08235294117647,-17.091769578721788,0.7558621250209399,-0.03278341889381409,-16.995525360107422
-17.08235294117647,-17.091769578721788,0.7689095000387169,-0.029388776049017906,-17.154285430908203
-17.08235294117647,-17.091769578721788,0.7818482920411043,-0.025546958670020103,-17.203632354736328
-17.08235294117647,-17.091769578721788,0.7938851670478471,-0.02832011878490448,-17.11821174621582
-17.08235294117647,-17.091769578721788,0.8058113750303164,-0.03281015530228615,-17.006078720092773
-17.08235294117647,-17.091769578721788,0.8181515000178479,-0.02893618308007717,-17.07094955444336
-17.08235294117647,-17.091769578721788,0.8309893330442719,-0.02567547746002674,-17.199054718017578
-17.08235294117647,-17.091769578721788,0.8449091670336202,-0.027916980907320976,-17.10662078857422
-17.08235294117647,-17.091769578721788,0.8584472920047119,-0.034728750586509705,-16.92775535583496
-17.08235294117647,-17.091769578721788,0.8721281670150347,-0.029918748885393143,-17.061418533325195
-17.08235294117647,-17.091769578721788,0.8848294170456938,-0.026424361392855644,-17.146257400512695
-17.08235294117647,-17.091769578721788,0.8983200830407441,-0.025630928575992584,-17.196109771728516
-17.08235294117647,-17.091769578721788,0.9119137920206413,-0.027234435081481934,-17.109485626220703
-17.08235294117647,-17.091769578721788,0.9256242080009542,-0.027693845331668854,-16.997461318969727
-17.08235294117647,-17.091769578721788,0.9393791670445353,-0.02857797034084797,-17.082412719726562
-17.08235294117647,-17.091769578721788,0.9529959580395371,-0.024663804098963737,-17.207250595092773
-17.08235294117647,-17.091769578721788,0.9659665420185775,-0.029493821784853935,-17.094100952148438
-17.08235294117647,-17.091769578721788,0.9790447080158629,-0.03591267392039299,-16.918560028076172
-17.08235294117647,-17.091769578721788,0.9919202080345713,-0.030400749295949936,-16.993804931640625
-17.08235294117647,-17.091769578721788,1.0042434170027263,-0.026190804317593575,-17.133270263671875
-17.08235294117647,-17.091769578721788,1.0206409170059487,-0.02966877818107605,-17.071577072143555
-17.08235294117647,-17.091769578721788,1.0338202500133775,-0.031466010957956314,-16.89215087890625
-17.08235294117647,-17.091769578721788,1.0470820830087177,-0.03600938990712166,-16.910781860351562
-17.08235294117647,-17.091769578721788,1.0597122500184923,-0.028660127893090248,-17.092370986938477
-17.08235294117647,-17.091769578721788,1.072124167054426,-0.02794879861176014,-17.18839454650879
-17.08235294117647,-17.091769578721788,1.0846061250194907,-0.0279825609177351,-17.13762092590332
-17.08235294117647,-17.091769578721788,1.0976870830054395,-0.028516147285699844,-17.071292877197266
-17.08235294117647,-17.091769578721788,1.11203820805531,-0.02629704400897026,-17.147932052612305
-17.08235294117647,-17.091769578721788,1.1243718330515549,-0.02176770754158497,-17.248960494995117
-17.08235294117647,-17.091769578721788,1.13688137504505,-0.026443663984537125,-17.104116439819336
-17.08235294117647,-17.091769578721788,1.1492192080477253,-0.027697326615452766,-17.007673263549805
-17.08235294117647,-17.091769578721788,1.1614837920060381,-0.027404187247157097,-17.039661407470703
-17.08235294117647,-17.091769578721788,1.1736917500384152,-0.024152884259819984,-17.158220291137695
-17.08235294117647,-17.091769578721788,1.1860442080069333,-0.02254592254757881,-17.250656127929688
-17.08235294117647,-17.091769578721788,1.198546833009459,-0.02401849627494812,-17.157941818237305
-17.08235294117647,-17.091769578721788,1.2107106250477955,-0.030770910903811455,-16.970558166503906
-17.08235294117647,-17.091769578721788,1.2225602500257082,-0.031501755118370056,-16.983766555786133
-17.08235294117647,-17.091769578721788,1.2350840830476955,-0.024870360270142555,-17.127843856811523
-17.08235294117647,-17.091769578721788,1.2472890830249526,-0.025333000347018242,-17.173734664916992
-17.08235294117647,-17.091769578721788,1.2606262500048615,-0.0309088584035635,-17.051164627075195
-17.08235294117647,-17.091769578721788,1.2734005830134265,-0.03266250714659691,-16.946517944335938
-17.08235294117647,-17.091769578721788,1.2869488750002347,-0.033243581652641296,-17.034343719482422
-17.08235294117647,-17.091769578721788,1.3029724580119364,-0.025519125163555145,-17.212766647338867
-17.08235294117647,-17.091769578721788,1.3162112080026418,-0.030053917318582535,-17.085384368896484
-17.08235294117647,-17.091769578721788,1.328846875054296,-0.03280114009976387,-16.936826705932617
-17.08235294117647,-17.091769578721788,1.341948333021719,-0.029599200934171677,-17.023590087890625
-17.08235294117647,-17.091769578721788,1.3549876250326633,-0.03161662817001343,-17.09016227722168
-17.08235294117647,-17.091769578721788,1.371414250053931,-0.02775482088327408,-17.08653450012207
-17.08235294117647,-17.091769578721788,1.3841021670377813,-0.03125593438744545,-16.995532989501953
-17.08235294117647,-17.091769578721788,1.3995081250322983,-0.033770132809877396,-16.924699783325195
-17.08235294117647,-17.091769578721788,1.4125584580469877,-0.02450604923069477,-17.144376754760742
-17.08235294117647,-17.091769578721788,1.4278888330445625,-0.027476519346237183,-17.16804313659668
-17.08235294117647,-17.091769578721788,1.4406371670193039,-0.0290291216224432,-17.067594528198242
-17.08235294117647,-17.091769578721788,1.4542588750482537,-0.027316806837916374,-17.042818069458008
-17.08235294117647,-17.091769578721788,1.4703402500017546,-0.02602214366197586,-17.117406845092773
-17.08235294117647,-17.091769578721788,1.484690458048135,-0.023796476423740387,-17.16732406616211
-17.08235294117647,-17.091769578721788,1.4996194170089439,-0.02965945564210415,-16.980941772460938
-17.08235294117647,-17.091769578721788,1.513163625029847,-0.02622644044458866,-17.05480194091797
-17.08235294117647,-17.091769578721788,1.5262020000373013,-0.027234820649027824,-17.142648696899414
-17.08235294117647,-17.091769578721788,1.5411517080501653,-0.026848144829273224,-17.202625274658203
-17.08235294117647,-17.091769578721788,1.5554839170072228,-0.02756728045642376,-17.089214324951172
-17.08235294117647,-17.091769578721788,1.567913833016064,-0.032376728951931,-16.97312355041504
-17.08235294117647,-17.091769578721788,1.5807584170252085,-0.029656806960701942,-17.06239891052246
-17.08235294117647,-17.091769578721788,1.593913083022926,-0.023744864389300346,-17.195140838623047
-17.08235294117647,-17.091769578721788,1.6062740830238909,-0.025544272735714912,-17.132389068603516
-17.08235294117647,-17.091769578721788,1.618314083025325,-0.028168147429823875,-17.031587600708008
-17.08235294117647,-17.091769578721788,1.6305778750102036,-0.02771185338497162,-17.021047592163086
-17.08235294117647,-17.091769578721788,1.6419129580026492,-0.02879847027361393,-17.12883186340332
-17.08235294117647,-17.091769578721788,1.6531783330137841,-0.024362174794077873,-17.21570587158203
-17.08235294117647,-17.091769578721788,1.6656030420563184,-0.028716441243886948,-17.117759704589844
-17.08235294117647,-17.091769578721788,1.6779396250494756,-0.03572986647486687,-16.93206024169922
-17.08235294117647,-17.091769578721788,1.6911713750450872,-0.030597757548093796,-16.97983741760254
-17.08235294117647,-17.091769578721788,1.7035474580479786,-0.023474426940083504,-17.138948440551758
-17.08235294117647,-17.091769578721788,1.7168450000463054,-0.027124283835291862,-17.224157333374023
-17.08235294117647,-17.091769578721788,1.730457458004821,-0.02550363354384899,-17.151601791381836
-17.08235294117647,-17.091769578721788,1.7487018330139108,-0.03219841420650482,-17.026336669921875
-17.08235294117647,-17.091769578721788,1.7621487500146031,-0.027739396318793297,-17.131990432739258
-17.08235294117647,-17.091769578721788,1.7766424580477178,-0.02652236819267273,-17.202844619750977
-17.08235294117647,-17.091769578721788,1.7899152919999324,-0.026273902505636215,-17.116243362426758
-17.08235294117647,-17.091769578721788,1.8021116670570336,-0.028868993744254112,-17.014816284179688
-17.08235294117647,-17.091769578721788,1.8143855000380427,-0.02959170751273632,-17.051040649414062
-17.08235294117647,-17.091769578721788,1.8267174170468934,-0.024859944358468056,-17.221677780151367
-17.08235294117647,-17.091769578721788,1.8392242500558496,-0.02943999692797661,-17.178524017333984
-17.08235294117647,-17.091769578721788,1.854079292039387,-0.03430161252617836,-16.954965591430664
-17.08235294117647,-17.091769578721788,1.8675170000060461,-0.028475036844611168,-17.010326385498047
-17.08235294117647,-17.091769578721788,1.8806267920299433,-0.027721410617232323,-17.156526565551758
-17.08235294117647,-17.091769578721788,1.8941372920526192,-0.020955059677362442,-17.282882690429688
-17.08235294117647,-17.091769578721788,1.907437750021927,-0.02684340998530388,-17.15072250366211
-17.08235294117647,-17.091769578721788,1.9213977500330657,-0.0270705483853817,-17.055727005004883
-17.08235294117647,-17.091769578721788,1.9346281250473112,-0.027637450024485588,-17.141067504882812
-17.08235294117647,-17.091769578721788,1.9504391670343466,-0.024240516126155853,-17.253021240234375
-17.08235294117647,-17.091769578721788,1.9642213330371305,-0.024765009060502052,-17.17616844177246
-17.08235294117647,-17.091769578721788,1.981914833013434,-0.02510817162692547,-17.094589233398438
-17.08235294117647,-17.091769578721788,1.994369000021834,-0.024947894737124443,-17.171968460083008
-17.08235294117647,-17.091769578721788,2.007033792033326,-0.02466629259288311,-17.241281509399414
-17.08235294117647,-17.091769578721788,2.019980083045084,-0.029542643576860428,-17.0981502532959
-17.08235294117647,-17.091769578721788,2.03372320800554,-0.03193835914134979,-16.99286651611328
-17.08235294117647,-17.091769578721788,2.0476931250304915,-0.02563292346894741,-17.100736618041992
-17.08235294117647,-17.091769578721788,2.061978417041246,-0.024965515360236168,-17.198715209960938
-17.08235294117647,-17.091769578721788,2.075539417041,-0.026636062189936638,-17.115629196166992
-17.08235294117647,-17.091769578721788,2.0912654580315575,-0.02863488532602787,-16.989194869995117
-17.08235294117647,-17.091769578721788,2.1044762500096112,-0.03335100784897804,-17.003108978271484
-17.08235294117647,-17.091769578721788,2.1194282500073314,-0.025695502758026123,-17.176944732666016
-17.08235294117647,-17.091769578721788,2.132029958011117,-0.028841635212302208,-17.182510375976562
-17.08235294117647,-17.091769578721788,2.1447583330445923,-0.028645025566220284,-17.120506286621094
-17.08235294117647,-17.091769578721788,2.1574942500446923,-0.03273022919893265,-17.050344467163086
-17.08235294117647,-17.091769578721788,2.169764667050913,-0.02831338904798031,-17.13926887512207
-17.08235294117647,-17.091769578721788,2.182092625007499,-0.027816686779260635,-17.191423416137695
-17.08235294117647,-17.091769578721788,2.1944205830222927,-0.025069421157240868,-17.106473922729492
-17.08235294117647,-17.091769578721788,2.2071667500422336,-0.030947469174861908,-16.944961547851562
-17.08235294117647,-17.091769578721788,2.219520333048422,-0.02958710864186287,-16.9692440032959
-17.08235294117647,-17.091769578721788,2.231763458054047,-0.02452729642391205,-17.144405364990234
-17.08235294117647,-17.091769578721788,2.2440721670282073,-0.023856986314058304,-17.18343162536621
-17.08235294117647,-17.091769578721788,2.2563698750454932,-0.026392586529254913,-17.08650016784668
-17.08235294117647,-17.091769578721788,2.2686260000336915,-0.03189562261104584,-16.93528938293457
-17.08235294117647,-17.091769578721788,2.2809634170262143,-0.032344166189432144,-17.010059356689453
-17.08235294117647,-17.091769578721788,2.2963427080539986,-0.027728378772735596,-17.155498504638672
-17.08235294117647,-17.091769578721788,2.3088683750247583,-0.027970755472779274,-17.130451202392578
-17.08235294117647,-17.091769578721788,2.322312333039008,-0.028504930436611176,-17.03355598449707
-17.08235294117647,-17.091769578721788,2.3341297920560464,-0.026607589796185493,-17.04216194152832
-17.08235294117647,-17.091769578721788,2.3460314580006525,-0.025810590013861656,-17.135055541992188
-17.08235294117647,-17.091769578721788,2.3632149170152843,-0.020217562094330788,-17.296354293823242
-17.08235294117647,-17.091769578721788,2.3759628330008127,-0.02569071762263775,-17.16396141052246
-17.08235294117647,-17.091769578721788,2.3890521250432357,-0.03420353680849075,-17.004674911499023
-17.08235294117647,-17.091769578721788,2.40203483303776,-0.027463894337415695,-17.09503746032715
-17.08235294117647,-17.091769578721788,2.414926458033733,-0.0258866585791111,-17.159021377563477
-17.08235294117647,-17.091769578721788,2.427721375017427,-0.028039555996656418,-17.111825942993164
-17.08235294117647,-17.091769578721788,2.4434346250491217,-0.03483469784259796,-16.89516830444336
-17.08235294117647,-17.091769578721788,2.4575506670516916,-0.03184598311781883,-16.978811264038086
-17.08235294117647,-17.091769578721788,2.4710853330325335,-0.02510972134768963,-17.14174461364746
-17.08235294117647,-17.091769578721788,2.4837157920119353,-0.02896098792552948,-17.164457321166992
-17.08235294117647,-17.091769578721788,2.4964378750300966,-0.02728108875453472,-17.094181060791016
-17.08235294117647,-17.091769578721788,2.5109787080436945,-0.03271205723285675,-16.983253479003906
-17.08235294117647,-17.091769578721788,2.523355875047855,-0.02723480388522148,-17.094894409179688
-17.08235294117647,-17.091769578721788,2.53837162500713,-0.026314768940210342,-17.181554794311523
-17.08235294117647,-17.091769578721788,2.5541530000045896,-0.024693185463547707,-17.122591018676758
-17.08235294117647,-17.091769578721788,2.5667466250015423,-0.027397824451327324,-17.033992767333984
-17.08235294117647,-17.091769578721788,2.5791567920241505,-0.02800864167511463,-17.09416389465332
-17.08235294117647,-17.091769578721788,2.591439333045855,-0.026262488216161728,-17.194843292236328
-17.08235294117647,-17.091769578721788,2.6037991670309566,-0.029306581243872643,-17.09306526184082
-17.08235294117647,-17.091769578721788,2.615241292049177,-0.02979552000761032,-16.995405197143555
-17.08235294117647,-17.091769578721788,2.628240292018745,-0.03317895531654358,-16.971689224243164
-17.08235294117647,-17.091769578721788,2.640929708024487,-0.030795762315392494,-17.111465454101562
-17.08235294117647,-17.091769578721788,2.6532154170563444,-0.02788706123828888,-17.177780151367188
-17.08235294117647,-17.091769578721788,2.665482333046384,-0.03146892413496971,-17.0618896484375
-17.08235294117647,-17.091769578721788,2.677561832999345,-0.035033829510211945,-16.95037841796875
-17.08235294117647,-17.091769578721788,2.6913135000504553,-0.030852021649479866,-17.03765296936035
-17.08235294117647,-17.091769578721788,2.7045336670125835,-0.02793988212943077,-17.165555953979492
-17.08235294117647,-17.091769578721788,2.7178704170510173,-0.027681691572070122,-17.186336517333984
-17.08235294117647,-17.091769578721788,2.731820000044536,-0.029528625309467316,-17.047670364379883
-17.08235294117647,-17.091769578721788,2.7434714170522057,-0.028202343732118607,-17.047138214111328
-17.08235294117647,-17.091769578721788,2.7565153750474565,-0.027645140886306763,-17.13006591796875
-17.08235294117647,-17.091769578721788,2.768364042043686,-0.029235828667879105,-17.172067642211914
-17.08235294117647,-17.091769578721788,2.7807910830015317,-0.027754684910178185,-17.127639770507812
-17.08235294117647,-17.091769578721788,2.7962270420393907,-0.030524104833602905,-17.012319564819336
-17.08235294117647,-17.091769578721788,2.8082990830298513,-0.02887056954205036,-17.01940155029297
-17.08235294117647,-17.091769578721788,2.8210790420416743,-0.029804443940520287,-17.09310531616211
-17.08235294117647,-17.091769578721788,2.8344684580224566,-0.029350735247135162,-17.13501739501953
-17.08235294117647,-17.091769578721788,2.8499291670159437,-0.03144574537873268,-16.990612030029297
-17.08235294117647,-17.091769578721788,2.8628514170413837,-0.032274115830659866,-16.999372482299805
-17.08235294117647,-17.091769578721788,2.876135292055551,-0.02633058838546276,-17.157045364379883
-17.08235294117647,-17.091769578721788,2.892101500008721,-0.02247925102710724,-17.244815826416016
-17.08235294117647,-17.091769578721788,2.9052387080155313,-0.028498388826847076,-17.08846664428711
-17.08235294117647,-17.091769578721788,2.920156667008996,-0.026202859356999397,-17.0888729095459
-17.08235294117647,-17.091769578721788,2.933454417041503,-0.02626616694033146,-17.186405181884766
-17.08235294117647,-17.091769578721788,2.9472731250571087,-0.027234980836510658,-17.212018966674805
-17.08235294117647,-17.091769578721788,2.9613011670298874,-0.025710878893733025,-17.11821937561035
-17.08235294117647,-17.091769578721788,2.9762230000342242,-0.029248522594571114,-17.0152587890625
-17.08235294117647,-17.091769578721788,2.9891319580492564,-0.024897830560803413,-17.12664222717285
-15.21764705882353,-15.21146100390274,2.919696271419525e-07,-0.02539108321070671,-15.331364631652832
-15.21764705882353,-15.21146100390274,0.014124249981250614,-0.02381850592792034,-15.26036262512207
-15.21764705882353,-15.21146100390274,0.028337416995782405,-0.02713758684694767,-15.187182426452637
-15.21764705882353,-15.21146100390274,0.041155666986014694,-0.028189726173877716,-15.250858306884766
-15.21764705882353,-15.21146100390274,0.05578345898538828,-0.020901864394545555,-15.33958625793457
-15.21764705882353,-15.21146100390274,0.06969049997860566,-0.019832756370306015,-15.361865043640137
-15.21764705882353,-15.21146100390274,0.08267670898931101,-0.025408925488591194,-15.239262580871582
-15.21764705882353,-15.21146100390274,0.09759112499887124,-0.027087325230240822,-15.091996192932129
-15.21764705882353,-15.21146100390274,0.11178933398332447,-0.028516463935375214,-15.139513969421387
-15.21764705882353,-15.21146100390274,0.12642970896558836,-0.02694413810968399,-15.270584106445312
-15.21764705882353,-15.21146100390274,0.14232325000921264,-0.024421527981758118,-15.240310668945312
-15.21764705882353,-15.21146100390274,0.1551492919679731,-0.026224425062537193,-15.107858657836914
-15.21764705882353,-15.21146100390274,0.168479916988872,-0.02780105173587799,-15.127466201782227
-15.21764705882353,-15.21146100390274,0.1818038749624975,-0.02138681896030903,-15.27235221862793
-15.21764705882353,-15.21146100390274,0.19774141698144376,-0.02295619621872902,-15.367433547973633
-15.21764705882353,-15.21146100390274,0.2130674590007402,-0.021633552387356758,-15.274970054626465
-15.21764705882353,-15.21146100390274,0.22564499999862164,-0.03117566555738449,-15.148754119873047
-15.21764705882353,-15.21146100390274,0.23808437498519197,-0.023526862263679504,-15.218643188476562
-15.21764705882353,-15.21146100390274,0.2505137500120327,-0.024535728618502617,-15.283390045166016
-15.21764705882353,-15.21146100390274,0.26278787496266887,-0.02021753042936325,-15.353316307067871
-15.21764705882353,-15.21146100390274,0.2747684170026332,-0.024876009672880173,-15.253729820251465
-15.21764705882353,-15.21146100390274,0.2870373749756254,-0.028074003756046295,-15.154940605163574
-15.21764705882353,-15.21146100390274,0.2992919589742087,-0.026540184393525124,-15.172820091247559
-15.21764705882353,-15.21146100390274,0.3116901670000516,-0.023924540728330612,-15.239641189575195
-15.21764705882353,-15.21146100390274,0.3239684170112014,-0.026278462260961533,-15.248181343078613
-15.21764705882353,-15.21146100390274,0.33639116695849225,-0.026439733803272247,-15.155062675476074
-15.21764705882353,-15.21146100390274,0.3485424169921316,-0.02654310129582882,-15.13510799407959
-15.21764705882353,-15.21146100390274,0.3619249169714749,-0.02872726134955883,-15.056716918945312
-15.21764705882353,-15.21146100390274,0.3747910420061089,-0.02727925404906273,-15.1546630859375
-15.21764705882353,-15.21146100390274,0.38669279200257733,-0.021905265748500824,-15.320521354675293
-15.21764705882353,-15.21146100390274,0.39926749997539446,-0.01906978152692318,-15.367146492004395
-15.21764705882353,-15.21146100390274,0.4120007499586791,-0.02705664560198784,-15.263723373413086
-15.21764705882353,-15.21146100390274,0.42525720898993313,-0.02906784415245056,-15.143210411071777
-15.21764705882353,-15.21146100390274,0.4378934169653803,-0.022126702591776848,-15.247842788696289
-15.21764705882353,-15.21146100390274,0.4509816669742577,-0.020738350227475166,-15.33682918548584
-15.21764705882353,-15.21146100390274,0.46426095900824293,-0.02297557331621647,-15.323758125305176
